,topic_id,translated_raw,refine_raw
3445,6304,"Hello,

We are using the WIZ550S2E (HW Rev 1.1, SW Rev 1.0.3)  in our product. Recently we've started using WIZ550S2E Rev 1.2 (with the same SW Rev. 1.0.3), but its Ethernel link stopped working (with same application); the Ethernet communication can't be established and both PHY LED's are OFF. When WIZ is replaced to previous HW Rev. 1.1 the problem disappears and it works OK once again. The WIZ in or system is connected to ETH/OP card that is OK, if connected directly to external switch. The new WIZ Rev 1.2 also works OK if connected directly to external switch. Voltage and other WIZ signals looks OK. Serial communication with WIZ is established and WIZ responds OK, except Ethernet.

Pls, advise what may be the problem. It looks that it is somehow related to the Rev. 1.2 HW changes.

Thanks,
Pasternak Arie. Dear Ariep

Thank you for your questions. I'll leave you an answer after checking it.

Thank you.

Scott Hello,

We are experiencing a similar issue.  We have been using firmware v1.03 with h/w v1.1 for several years.   We recently received a new batch of WIZ550S2E modules that are hardware v1.2 and firmware v1.4.  When we connect to the new 1.2 version on port 5000, it drops the connection after about 4 seconds.  Please advise as to what is going on and how we can get the connection to stay open as it does in the V1.1 version.

Thanks,

Ken Dear kneeld,

First of all, thanks for using our products!
Regarding your issue, would you mind to inform us what version of Config tool you are using?
Since you are using firmware v1.4, we recommend using latest version of config tool, which is available here: https://github.com/Wiznet/WIZnet_Configuration_Tool

Should you have any questions, do not hesitate to contact us.

Thanks,
Viktor","Q) Pls, advise what may be the problem. It looks that it is somehow related to the Rev. 1.2 HW changes.
A) It seems that the issue may be related to the hardware changes made in the WIZ550S2E Rev 1.2. You may want to check for any differences in the hardware specifications between the two revisions and investigate if any changes are causing the Ethernet link problem. 

Q) We recently received a new batch of WIZ550S2E modules that are hardware v1.2 and firmware v1.4.  When we connect to the new 1.2 version on port 5000, it drops the connection after about 4 seconds.  Please advise as to what is going on and how we can get the connection to stay open as it does in the V1.1 version.
A) It seems like the issue might be related to the communication settings or firmware differences between WIZ550S2E hardware v1.1 and v1.2. I recommend checking if there are any changes in the communication protocol or settings between the firmware v1.03 and v1.4. Also, ensure that you are using the latest version of the config tool, which is compatible with the firmware v1.4. You can download the latest version of the config tool from https://github.com/Wiznet/WIZnet_Configuration_Tool. If the problem persists, feel free to reach out for further assistance."
3446,6305,"Hi there,
I keep testing the module, and detected that the network instructions state that they are being saved, without calling the MPROF=S at instruction.
Y tested multiple time and noted that if i set up the network configuration, and reset the module without calling the MPROF=S instruction, that configuration get lost. Hey there,
thanks for the follow, those commands that i was talking about, were precisaly wset, wnet and wsec, they are not being stored, when i called them. I checked this by set them up, and then resetting the module, it will always start with the default configurations.
So, what i think is that every configuration must be stored by using MPROF=S, the datasheet is wrong about the commands that states ""autosaving"" thanks, I will check about that","Q) So, what i think is that every configuration must be stored by using MPROF=S, the datasheet is wrong about the commands that states ""autosaving"" thanks, I will check about that
A) The MPROF=S instruction is necessary to store the network configuration. It seems like the datasheet is incorrect about the ""autosaving"" feature. Thank you for bringing this to my attention."
3447,6306,"Hey there, as part of the continuous testing of this module that i'm running, i found the func pin, that triggers some ""events"", i would like to know if there is anyway to execute the AP mode ran by this pin, through at commands.
Actually it has a cool feature, that is the name of network being used, that contains the MAC of the device, i want to trigger that configuration, through at commands.
Can you please point me out how to do this?

Thanks I understood that you'd like to execute the AP mode with MAC address using AT commands
Right?

there is no software trigger to set configuration with just one command.
but you can see the MAC address using AT+MMAC=?
then you should make SSID using MAC address


the FUNC pin is defined 2 functions.
if it triggered once, the module will start AP mode as you know. and run TCP Server using 5000 port.
if it triggered 3 times, the module will set initial(factory default) configurations. Yes i wanted to run the func pin AP mode with one command, the default ssid should contain the MAC address, because as it's now, every module has the same default SSID, that it's not useful, that's why i wanted to run or trigger the AP mode of the func pin in one go.
So many design issues with this module yes, I agree your opinion.
and now the WizFi310 doesn't provide that function.
why don't you try to set the AP mode with several commands like +MMAC to get the MAC address. Yes, is actually what i did, even though, that way cost me memory and processing time, that in bare metal embedded systems mean wasted of resources.
That also means to detour the current developed work flow of the wifi layer, to make this is required to develop an ""internal"" state machine for this module, so it can handle multiple instructions in the ""background"", to simulate one (actually slower) instruction for the general wifi layer state machine.
Anyways, it is as it is, thanks for your support","Q) I found the func pin that triggers some ""events,"" and I would like to know if there is any way to execute the AP mode using AT commands. Can you please point me out how to do this?
A) I understood that you'd like to execute the AP mode with MAC address using AT commands. There is no software trigger to set configuration with just one command. But you can see the MAC address using AT+MMAC=? and then you should make SSID using MAC address.

Q) Yes, I wanted to run the func pin AP mode with one command. The default SSID should contain the MAC address, because as it is now, every module has the same default SSID, which is not useful. That's why I wanted to run or trigger the AP mode of the func pin in one go.
A) The FUNC pin is defined 2 functions. If it triggered once, the module will start AP mode and run TCP Server using 5000 port. If it triggered 3 times, the module will set initial (factory default) configurations. But the WizFi310 doesn't provide that function. Why don't you try to set the AP mode with several commands like +MMAC to get the MAC address?

Q) Even though, that way cost me memory and processing time, that in bare metal embedded systems mean a waste of resources. That also means to detour the current developed workflow of the wifi layer, to make this is required to develop an ""internal"" state machine for this module, so it can handle multiple instructions in the ""background,"" to simulate one (actually slower) instruction for the general wifi layer state machine.
A) So many design issues with this module, yes, I agree with your opinion. It is as it is, thanks for your support."
3448,6308,"hello.

We have confirmed that the 1.2V part of the hardware development is the resistance value.

Please check if there is a resistance value.

In addition, please contact KEIL compilation.

thank you The question was solved by a visit.

Resolution
 -Keil has no separate parts, so I informed you of conversion through stcubemx,
 -WIZ610IO The part that does not operate was changed by using the Arudino Ethernet Library.
 -The hardware part decided to review the documents by e -mail. ","Q) Please check if there is a resistance value. In addition, please contact KEIL compilation.
A) The resistance value for the 1.2V part of the hardware development has been confirmed. As for the KEIL compilation, it has been informed that there are no separate parts, so the conversion has been done through stcubemx."
3449,631,"SW1 Do you power off and connect to ground and power back up and then search?
SW1 Do just connect to ground while the power is on?
J1 1-5 are any of those jumped at the same time or are they required to reset to factory.
Nothing I have tried works for me.
Everything just remains the same. Hello safe1234,

the method I am using is the following: If I notice I have to reset a module and it's running I connect to the serial port. Then I just shorten both pins of JP1 (with a scissor or a screwdriver or something you can firmly press on both holes of JP1) and power cycle the module. Then I can see on the serial console that the module has been reset to factory default. I release the screwdriver/scissor/tool and power cycle the module again. it is then booting with the factory defaults. What did you use to shorten the pins of JP1?

Best regards,
Felix","Q) What did you use to shorten the pins of JP1?
A) If I notice I have to reset a module and it's running I connect to the serial port. Then I just shorten both pins of JP1 (with a scissor or a screwdriver or something you can firmly press on both holes of JP1) and power cycle the module. Then I can see on the serial console that the module has been reset to factory default. I release the screwdriver/scissor/tool and power cycle the module again. it is then booting with the factory defaults. 
"
3450,6310,"I hope that there is a developer manual for linking with the WizNet App See below, reflect APP development.
https://forum.wiznet.io/t/topic/6414?u=bong ","Q) Is there a developer manual for linking with the WizNet App? 
A) You can find the developer manual for linking with the WizNet App at the following link: https://forum.wiznet.io/t/topic/6414"
3451,6312,"Multicast Receive?????ÂÃ«ÂÂ??SendÃªÂ°? ?ÂÃ«ÂÂ??Ã«Â¬Â¸Ã¬ÂÂ ?ÂÃ«Â¦Â½?ÂÃ«ÂÂ¤.

-------------------------------------------------------------

   // Multicast init
    setSn_DHAR(3, wizInfo.mac);
    setSn_DIPR(3, MultiAddress);
    setSn_DPORT(3, 53256);
    socket(3, Sn_MR_UDP, 5325, Sn_MR_MULTI);

   sendto(0x03, multicastSendBuf, length, MultiAddress, 53256);

------------------------------------------------------------------------------------------

1. Wireshark?Â¼Ã«Â¡Â ?ÂÃ¬ÂÂ¸ ?Â´Ã«Â³Â´?ÂÃ¬ÂÂ ??IGMP JOIN?ÂÃ«ÂÂ ?Â¨Ã­ÂÂ·????Ã«Â³Â´Ã¬ÂÂ´?ÂÃ«ÂÂ° join???ÂÃ«ÂÂ ÃªÂ±Â´Ãª???
2. Send?????Â¹Ã¬ÂÂ Ã¬Â¶ÂÃª? ?Â´Ã¬ÂÂ¼???Â´Ã¬ÂÂ©???ÂÃ¬ÂÂÃªÂ¹ÂÃ¬ÂÂ? 1. MEMBERSHIP REPOUP XXX.XXX.XXX.XXX (iPaddress)
Can't you see the message above?
If you see, you can see the packet as a Join packet.
2. There is no need to be added. Mac address setting was wrong.

Thank you for your help.","Q) Wireshark?Â¼Ã«Â¡Â ?ÂÃ¬ÂÂ¸ ?Â´Ã«Â³Â´?ÂÃ¬ÂÂ ??IGMP JOIN?ÂÃ«ÂÂ ?Â¨Ã­ÂÂ·????Ã«Â³Â´Ã¬ÂÂ´?ÂÃ«ÂÂ° join???ÂÃ«ÂÂ ÃªÂ±Â´Ãª?? 
Can't you see the message above? If you see, you can see the packet as a Join packet.

A) 1. MEMBERSHIP REPOUP XXX.XXX.XXX.XXX (iPaddress)
2. There is no need to be added. Mac address setting was wrong."
3452,6314,"Hello;

I have both w5500 and w5200 chipset. I'm transferring data over the UDP protocol. Receive buffers were normally defined as 2048 bytes in the library. How can I reduce the buffer because I want to work in real time. Could you help? See Section 3.3 of the manual, on page 32 for detailed information about setting Tx and Rx buffer sizes for each socket. But you don't need to adjust buffer sizes to process data in real time; you can detect the presence of data in a socket's Rx buffer and read anything from a single byte to the entire buffer contents regardless of buffer size. If you are using WIZnet's ioLibrary, the buffer size is initialized through ctlwizchip().

    uint8_t memsize[2][8] = { { 2, 2, 2, 2, 2, 2, 2, 2 }, { 2, 2, 2, 2, 2, 2, 2, 2 } };

    	if (ctlwizchip(CW_INIT_WIZCHIP, (void*) memsize) == -1) {
    		printf(""WIZCHIP Initialized fail.\r\n"");
    		while (1);
    	} (post withdrawn by author, will be automatically deleted in 24 hours unless flagged) Thanks for your answer. 

I am listening to messages in a certain period. When the connection level gets worse during wireless communication, the buffer becomes full when I cannot read. So it can't work in real time. I think that if I reduce the rx buffer size of the card I will overcome the problem. [quote=""unknown, post:4, topic:6314, full:true""]
I am using the arduino library. I try to reduce buffer sharing by increasing the number of sockets, but the card does not receive data. The definition of buffer in the library is as follows.

//
#define TX_RX_MAX_BUF_SIZE 2048
#define TX_BUF 0x1100
#define RX_BUF (TX_BUF + TX_RX_MAX_BUF_SIZE)

#define TXBUF_BASE 0x8000
#define RXBUF_BASE 0xC000

writeMR(1<<RST);

for (int i=0; i<MAX_SOCK_NUM; i++) {
write((0x4000 + i * 0x100 + 0x001F), 2);
write((0x4000 + i * 0x100 + 0x001E), 2);
}
for (int i=0; i<MAX_SOCK_NUM; i++) {
SBASE[i] = TXBUF_BASE + SSIZE * i;
RBASE[i] = RXBUF_BASE + RSIZE * i;
}
}
//

//
private:
static const uint8_t RST = 7; // Reset BIT
static const int SOCKETS = 8;
static const uint16_t SMASK = 0x07FF; // Tx buffer MASK
static const uint16_t RMASK = 0x07FF; // Rx buffer MASK
public:
static const uint16_t SSIZE = 2048; // Max Tx buffer size
private:
static const uint16_t RSIZE = 2048; // Max Rx buffer size
uint16_t SBASE[SOCKETS]; // Tx buffer base address
uint16_t RBASE[SOCKETS]; // Rx buffer base address
//
[/quote]

I am using the arduino library. I try to reduce buffer sharing by increasing the number of sockets, but the card does not receive data. The definition of buffer in the library is as follows.

//
#define TX_RX_MAX_BUF_SIZE 2048
#define TX_BUF 0x1100
#define RX_BUF (TX_BUF + TX_RX_MAX_BUF_SIZE)

#define TXBUF_BASE 0x8000
#define RXBUF_BASE 0xC000

writeMR(1<<RST);

for (int i=0; i<MAX_SOCK_NUM; i++) {
write((0x4000 + i * 0x100 + 0x001F), 2);
write((0x4000 + i * 0x100 + 0x001E), 2);
}
for (int i=0; i<MAX_SOCK_NUM; i++) {
SBASE[i] = TXBUF_BASE + SSIZE * i;
RBASE[i] = RXBUF_BASE + RSIZE * i;
}
}
//

//
private:
static const uint8_t RST = 7; // Reset BIT
static const int SOCKETS = 8;
static const uint16_t SMASK = 0x07FF; // Tx buffer MASK
static const uint16_t RMASK = 0x07FF; // Rx buffer MASK
public:
static const uint16_t SSIZE = 2048; // Max Tx buffer size
private:
static const uint16_t RSIZE = 2048; // Max Rx buffer size
uint16_t SBASE[SOCKETS]; // Tx buffer base address
uint16_t RBASE[SOCKETS]; // Rx buffer base address
// If your system is receiving data from some source that's producing it faster than you can process it, making your receive buffer smaller will make your problem worse rather than better. You can think of the receive buffer as a handy place to keep data until your software gets around to reading it into memory and processing it. Making the receive buffer smaller will back up the sender and delay making data available to your code. It won't slow down the rate at which data is created.

If you describe the application you're implementing in more detail, including how data is generated and delivered to your system I may be able to help more.  I don't understand your comment about wireless data, since both W5500 and W5200 support wired Ethernet.","Q) How can I reduce the buffer size for real-time data transfer over UDP using the W5500 and W5200 chipsets?
A) You don't need to adjust buffer sizes to process data in real time; you can detect the presence of data in a socket's Rx buffer and read anything from a single byte to the entire buffer contents regardless of buffer size. If using WIZnet's ioLibrary, the buffer size is initialized through ctlwizchip(). However, making the receive buffer smaller will back up the sender and delay making data available to your code. It won't slow down the rate at which data is created. If you describe the application you're implementing in more detail, including how data is generated and delivered to your system, I may be able to help more. 

Q) How can I overcome the problem of the buffer becoming full during wireless communication, making it impossible to read and work in real-time?
A) If your system is receiving data from some source that's producing it faster than you can process it, making your receive buffer smaller will make your problem worse rather than better. 

Q) Is wireless communication supported by the W5500 and W5200 chipsets?
A) I don't understand your comment about wireless data, since both W5500 and W5200 support wired Ethernet."
3453,632,"Wizfi210 module is used as a server.

After communication with the client and TCP socket,

The serial connection sends the following AT commands:

--------------------------------
+++
WAIT (1.2);

AT & F
WAIT (0.01);

ATE1
WAIT (0.01);

At+wd
WAIT (0.01);

At+Wauto = 0, koca
WAIT (0.01);

At+wauth = 0
WAIT (0.01);

At+wwpa = koca1111
WAIT (0.01);

At+ndhcp = 0
WAIT (0.01);

AT+NSET = 192.168.0.51,255.255.255.0,192.168.0.1
 WAIT (0.01);

At+nauto = 1,1,, 4231
WAIT (0.01);

At+xdum = 10
WAIT (0.01);

At+xar = 10
WAIT (0.01);

ATA
WAIT (0.1);
---------------------------------------------
==> Response

[DISCONNECT 1]
AT & F

[OK]
    IP SUBNET GATEWAY
 192.168.0.51: 255.255.255.0: 192.168.0.1
[OK]
-----------------------------------------------
Initially, the [OK] response to all AT commands was returned, but after the socket communication,

If you blow the AT command again,

As described above, there are no response [OK].

Which part is there? hello

Among the commands you used, the parameter of the AT+XDUM command seems to have used a parameter that is not defined.Please confirm this.

The detailed description of AT+XDUM is as follows.

[Quote]
At+xdum = n = 1 (disable) = 0 (enable)

If 1, UART MESSAGE is Disabled. (When Auto Connection Mode)
[/Quote] Please delete the AT+XAR command from the above command.

Depending on the environment, if the AT+XAR value is too small, the operation of AT command may not be normal.","Q) Which part is there? hello
Q)  Please confirm this. 
A) Initially, the [OK] response to all AT commands was returned, but after the socket communication, If you blow the AT command again, As described above, there are no response [OK]. Among the commands you used, the parameter of the AT+XDUM command seems to have used a parameter that is not defined.


A) The detailed description of AT+XDUM is as follows: At+xdum = n = 1 (disable) = 0 (enable). If 1, UART MESSAGE is Disabled. (When Auto Connection Mode). Depending on the environment, if the AT+XAR value is too small, the operation of AT command may not be normal."
3454,6323,"I would like to contact you because there is a problem that cannot be solved in the Ethernet ping test.

The phenomenon is as follows.

<Ethernet communication interlocation test>

1. Configuration
 * Ethernet network composition through herbs
 1) Controller-1 (PPC/VXWORKS, MVME2502) <-> Controller-2 (DSP, W5500)
 2) Controller-1 (PPC/VXWORKS, MVME2502) <-> W5500 Ethernet Shield (Atmega, W5500)
 3) Controller-2 (DSP, W5500) <-> W5500 Ethernet Shield (Atmega, W5500)
 4) Controller-1 (PPC/VXWORKS, MVME2502) <-> PC (Windows10)
 5) Controller-2 (DSP, W5500) <-> PC (Windows10)

2. phenomenon
  -Ping test by changing speed (10m/100m/auto) and duplex (full/half)
  -1) Ping test failure when configuration / 2), 3), 4), 5) Ping test success

When you send a pc and controller 1 or PC and a controller 2, the response comes properly, and when you send it to the controller 2 in the controller 1, the response does not come properly.

We have confirmed that the IP and Mac between the members are different. We also checked the contents you sent by e -mail

If the board you made with the W5500 is called A, Ethernet Shield.
 -A is communication with your PC, and it is not communication with MVMe2502 (VXWORKS).
 -B is well communicated with PC, MVMe2502 (VXWORKS).

That is not the problem of the Software in the W5500.
In addition, if you connect to MVMe2502 (VXWORKS), you should also check whether LINK is connected to A.

In the case of A, the board was made using the W5500, so the hardware engineer requested the artwork and the Schematic review.

Afterwards, the hardware engineer will answer.
@Scott The MAC address is set to multicast, so the phenomenon has been solved by modifying it to Unicast.

One question is that when communicating with a PC, it responds regardless of multicast/ unicast, while VME only responds only in Unicast.

Thank you for your help. In the case of a PC, I know that it will be accepted unless you set up Multicast/ Unicast.
I haven't used VME, but in the case of VME, these settings may be the default (option to prevent multicast).

It is fortunate that it has been solved.
If you are at any time, please leave a post. ","Q) What is the phenomenon you are experiencing with the Ethernet ping test? 
A) When sending a PC to Controller 1 or PC to Controller 2, the response comes properly, but when sending it to Controller 2 in Controller 1, the response does not come properly. We have confirmed that the IP and Mac between the members are different.

Q) What have you confirmed about the boards made with the W5500? 
A) The board made with the W5500, called A, is in communication with the PC, but not in communication with MVMe2502 (VXWORKS). Another board, B, is well-communicated with PC and MVMe2502 (VXWORKS). It was confirmed that the MAC address is set to multicast, and the phenomenon was solved by modifying it to Unicast. 

Q) What is the question regarding the communication with a PC and VME? 
A) One question is that when communicating with a PC, it responds regardless of multicast/unicast, while VME only responds only in Unicast. It is noted that in the case of VME, these settings may be the default (option to prevent multicast).

Q) What is the response to the issue? 
A) The MAC address set to multicast caused the issue, and it was resolved by modifying it to Unicast. It is fortunate that it has been solved."
3455,6326,"Hello, I am under development using the wiz145sr model.

I am trying to change various settings to Serial Port by entering Serial Command mode.

No matter what the command is sent, there is no response, so I leave this article.

1. I changed the hw trigger SW.

2. Baud, Data, Parity, Flow, and then opened the Cyrus Port.

3. We called the simplest command R_IP.
    ex) <r_ip> -> 3C525F49503E
I called all the viral hexa, but there was no response.

I was wondering if I had missed something or a serial communication in a different way

Leave a post. ","Q) I was trying to change various settings to the Serial Port by entering Serial Command mode, but no matter what command I sent, there was no response. Have I missed something or is there a different way to do serial communication?
A) In serial command mode, make sure you have set the correct baud rate, data bits, parity, and flow control. Additionally, ensure that the hardware trigger switch is properly configured. Double-check the command syntax and verify the serial communication settings."
3456,6328,"Hello, I am developing as a wiz145sr model.

I want to change the settings to the cereal command mode, but there is no response even if I send a command

Leave a post.

On the hardware trigger mode

To suit the serial command format

I sent <r_ip> and there is no response.If you send it to the hexa value of 3C525F49503E,

I have no response on the device, so I would like to ask if I was missing or other ways. If you use the 145sr configuration tool, isn't the setting right?

The latest firmware version has been up to 1.6.8.
Which firmware is currently being used?

Please refer to the Page link with 145sr related tools, firmware and manuals.
https://www.wiznet.io/product-item/wiz145sr/ Can I test serial commands on 145sr configuration tool?

The firmware version is also 1.6.8.

1.HW Trigger SW changed.


2. BAUD, Data, Parity, Flow, and then opened the Cyrus Port.


3. We called the simplest command R_IP.
ex) <r_ip> -> 3C525F49503E
I called all the viral hexa, but there was no response.
 
Is there any way to check if you entered the Command mode?

I was wondering if I had missed something or a serial communication in a different way

Leave a post. thank you
I've been wandering since last Friday
Thanks to this, it was solved well.","Q) Can I test serial commands on 145sr configuration tool?
A) Yes, you can test serial commands on the 145sr configuration tool. 

Q) Which firmware is currently being used?
A) The firmware version currently being used is 1.6.8. 

Q) Is there any way to check if you entered the Command mode?
A) To check if you entered the Command mode, you can use the 145sr configuration tool, and ensure that the settings are correct to suit the serial command format. 

Q) I want to change the settings to the cereal command mode, but there is no response even if I send a command. Is there any way to check if you entered the Command mode?
A) It seems like there might be an issue with the settings or the method of sending the command. Make sure to follow the proper steps and settings to enter the cereal command mode. If you are still experiencing issues, referring to the 145sr related tools, firmware, and manuals provided on the Wiznet website could be helpful in resolving the issue."
3457,633,"Halo,
I'm trying to setup a simple webservice server on your wiz550io board and faced some strange behavior. Please explain what a I doing wrong and how to fix it. Heres what I do:

first I reset w5500 and wait for its RDY signal:
[code]gpio_set_pin_high(LAN_RST);
delay_ms(500);
gpio_set_pin_low(LAN_RST);
delay_ms(500);
gpio_set_pin_high(LAN_RST); 
while ( gpio_pin_is_low( LAN_RDY ) );	
// follow below[/code]

then I initiate w5500 with default buffers size:
[code]reg_wizchip_cs_cbfunc(wizchip_select, wizchip_deselect);
reg_wizchip_spi_cbfunc(wizchip_read, wizchip_write);	 
wizchip_init( null,null );
// follow below[/code]

next I initiate interrupt:
[code]cpu_irq_disable();     
ext_int_set_interrupt_callback( LAN_INT, lan_int_callback );
ext_int_init( LAN_INT, IOPORT_SENSE_FALLING );
wizchip_setinterruptmask( IK_SOCK_3 );
ctlsocket( 3, CS_SET_INTMASK, SIK_ALL );
cpu_irq_enable();		 
// follow below[/code]

open socket, put it on listen and wait:
[code]socket(3,Sn_MR_TCP,80,SF_TCP_NODELAY);	 
listen(3);
while(1);
// follow below[/code]

my irq callback looks as follows:
[code]static void lan_int_callback(void)
{		
	ctlsocket(3, CS_GET_INTERRUPT, &i );	
 	switch( getSn_SR(3) )
	{
		case SOCK_ESTABLISHED:
			if( getSn_IR(3) & Sn_IR_CON )
			{
				WIZCHIP_WRITE( getSn_IR(3), Sn_IR_CON );
			}
			if( getSn_IR(3) & Sn_IR_RECV )
			{
				int8_t  len = recv( 3, &buf, 20 );
				send( 3, &buf, len );
				disconnect(3);
				lan_int_callback(); // <- no SIK_DISCONNECTED
			}
			break;			
		case SOCK_CLOSE_WAIT:
			disconnect(3);
			break;
		case SOCK_CLOSED:
			close(3);
			socket(3,Sn_MR_TCP,80,SF_TCP_NODELAY);
		case SOCK_INIT:
			listen(3);
			break;			
	}
	ctlsocket(3, CS_CLR_INTERRUPT, &i );	
}[/code]

Heres what the problems are:

1. once I run it, and point my browser onto [192.168.1.2/test.html](http://192.168.1.2/test.html) I recieve something ( not necessary whats expected i.e. /test.html ) after refersh I recieve something else and so on - basically it looks like the chip is sending back quite random portion of socket buffer ( sometimes it sends back expected /test.html but only from time to time )

2. I never recieve interrupts other than SIK_CONNECTED and SIK_RECEIVED so I need to reinvoke irq callback manually after disconnecting client in line marked with // <- no SIK_DISCONNECTED

3. after quick repeating tries to connect from client ( I keep F5 in my browser pushed for a couple of seconds ) the whole thing simply hangs and mu browser shows ""the connection has been reset"" forever

Thanks a lot in advance :slight_smile: Hi,

Below is my recommendation for your debugging.
-. Disable the interrupt and use polling because normally polling is easy to debug.
-. Use the wireshark([url]wireshark.org[/url]) to capture the packet. This tool is required to see how packet is sent and received.
-. Check your board can receive / send the data correctly before you test the webserver function.

What kind of MCU do you use?
We already port our driver to some general MCU and if you use same one, I think you don't need to develop it from the scratch.  :smiley: 

JB Hi JB,
thanks for your advice, I'll try it today and inform back :slight_smile:
I'm using atmega ( atmega256rfr2 to be precise ) w/o arduino and objective cpp - just c as you do in your driver.
Slaw","Q) I'm trying to setup a simple webservice server on your wiz550io board and faced some strange behavior. Please explain what a I doing wrong and how to fix it. 
Q) What kind of MCU do you use? 
Q) Hi JB, thanks for your advice, I'll try it today and inform back :slight_smile: I'm using atmega ( atmega256rfr2 to be precise ) w/o arduino and objective cpp - just c as you do in your driver.  

A) Below is my recommendation for your debugging.
-. Disable the interrupt and use polling because normally polling is easy to debug.
-. Use the wireshark([url]wireshark.org[/url]) to capture the packet. This tool is required to see how packet is sent and received.
-. Check your board can receive / send the data correctly before you test the webserver function.
A) We already port our driver to some general MCU and if you use same one, I think you don't need to develop it from the scratch.  :smiley:"
3458,6330,"Hello, Sorry for late response.
I told hardware engineer about your question.
He will response about it.

@Scott Dear p.wagner.

Is the pad you're talking about in the middle of the QFN?

if so,

We recommend connecting the pad to GND. And recommended to add via. But not must.

Normally connect GND and add vias.

Thank you","Q) Is the pad you're talking about in the middle of the QFN? 
A) We recommend connecting the pad to GND and recommended to add via, but it's not a must. Normally, connect GND and add vias. Thank you."
3459,6331,"[quote=""Caspar, post:1, topic:6331""]
while(getPHYCFGR() & PHYCFGR_LNK_ON); // PHYCFGR_LNK_ON (1<<0)
[/quote]
I think you have to fix it such as below:
while(!(getPHYCFGR() & PHYCFGR_LNK_ON)); Hi Becky, 

Yes you are right, that's a mistake in my code. Thank you for noticing, i changed it in my code. Unfortunately this is not the solution to my problem. The module still fails to connect with the server without that 3-4 second delay. So i'm curious if there is another factor which plays a part in the initialization of the module.

Caspar When I checked the first one you captured, It is so weird cause there is no destination ip address in ARP packet.
I seems w5500 socket does not ready to send arp packet.

Could you check the socket status before do connect command?
Socket status(getSn_SR(sn)) must be SOCK_INIT(0x13) before connect() function. The wiznet module does not take much time to initialize.
I've never seen module initialization take longer than the phy link takes.
In the packet you sent, the wiznet chip sent arp, but belkin did not give a response. I think we should find out why not. First check that the arp packets sent by the wiznet module are the same in the first and second packets. In the first packet, the W5500 sent an arp request. But belkin did not give an arp response. If the w5500 does not receive an arp response, it retransmits every 200ms. However, no retransmission is seen in the first packet.
I think there are two cases.
The first is that there was more arp transmission before, but it was not visible because it was sent before  link up.
The second is that the phy link is unstable.

It is recommended to check the phy twice by modifying as follows to ensure the stability of phy
    while (1) {
      check1 = getPHYCFGR () & PHYCFGR_LNK_ON
      check2 = getPHYCFGR () & PHYCFGR_LNK_ON
      if (check == 0x01 && check2 == 0x01) break;
    } The suggestion of polling the phy link twice worked. Thank you","Q) When I checked the first one you captured, It is so weird cause there is no destination ip address in ARP packet.
I seems w5500 socket does not ready to send ARP packet. Could you check the socket status before do connect command? Socket status(getSn_SR(sn)) must be SOCK_INIT(0x13) before connect() function.
The Wiznet module does not take much time to initialize. I've never seen module initialization take longer than the PHY link takes. In the packet you sent, the W5500 sent an ARP request. But Belkin did not give an ARP response. I think we should find out why not. First, check that the ARP packets sent by the Wiznet module are the same in the first and second packets. In the first packet, the W5500 sent an ARP request. But Belkin did not give an ARP response. If the W5500 does not receive an ARP response, it retransmits every 200ms. However, no retransmission is seen in the first packet. I think there are two cases. The first is that there was more ARP transmission before, but it was not visible because it was sent before the link up. The second is that the PHY link is unstable. It is recommended to check the PHY twice by modifying as follows to ensure the stability of PHY
while (1) {
  check1 = getPHYCFGR() & PHYCFGR_LNK_ON
  check2 = getPHYCFGR() & PHYCFGR_LNK_ON
  if (check1 == 0x01 && check2 == 0x01) break;
}
A) The suggestion of polling the PHY link twice worked. Thank you."
